"Date","Time","No.","PAR","F1","F2","F3","F4","F5","F6","F7","F8","Fm.1","Fm.2","Fm.3","Fm.4","Fm.5","Fm.6","Fm.7","Fm.8","Fo.1","Fo.2","Fo.3","Fo.4","Fo.5","Fo.6","Fo.7","Fo.8","X","Param_ID","Value","Treatment","Sample_Num","Parameter_Type","F9","F10","F11","F12","F13","Fm.9","Fm.10","Fm.11","Fm.12","Fm.13","Fo.9","Fo.10","Fo.11","Fo.12","Fo.13","Scientific_Name"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.7",0.445,"Light",7,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Galaxaura rugosa"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.8",0.251,"Light",8,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Halopteris scoparia"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.9",0.271,"Light",9,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Nemalion helminthoides"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.10",0.176,"Light",10,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Hypnea musciformis"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.11",0.303,"Light",11,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Codium elatum"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.12",0.247,"Light",12,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Cystoseira spp."
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.II.13",0.214,"Light",13,"Y(II)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Additional Sp"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.1",0.133,"Light",1,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Colpomenia sinuosa"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.2",0.165,"Light",2,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Dictyota dichotoma"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.3",0,"Light",3,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Sargassum vulgare"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.4",0.14,"Light",4,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Padina pavonica"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.5",0.197,"Light",5,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Jania rubens"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.6",0.16,"Light",6,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Ulva lactuca"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.7",0.098,"Light",7,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Galaxaura rugosa"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.8",0.214,"Light",8,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Halopteris scoparia"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.9",0,"Light",9,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Nemalion helminthoides"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.10",0.183,"Light",10,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Hypnea musciformis"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.11",0.127,"Light",11,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Codium elatum"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.12",0.379,"Light",12,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Cystoseira spp."
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"Y.NPQ.13",0.147,"Light",13,"Y(NPQ)",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Additional Sp"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR1",10.5,"Light",1,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Colpomenia sinuosa"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR2",5.7,"Light",2,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Dictyota dichotoma"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR3",3.9,"Light",3,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Sargassum vulgare"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR4",12.6,"Light",4,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Padina pavonica"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR5",11,"Light",5,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Jania rubens"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR6",7.2,"Light",6,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Ulva lactuca"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR7",15.2,"Light",7,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Galaxaura rugosa"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR8",8.5,"Light",8,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Halopteris scoparia"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR9",9.2,"Light",9,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Nemalion helminthoides"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR10",6,"Light",10,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Hypnea musciformis"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR11",10.3,"Light",11,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Codium elatum"
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR12",8.4,"Light",12,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Cystoseira spp."
"16.04.26","15:01:03",7,81,0.0762,0.1114,0.0455,0.2092,0.0855,0.0806,0.2307,0.1007,0.1105,0.1339,0.0513,0.3324,0.1266,0.1022,0.4159,0.1344,0.06,0.0697,0.0448,0.144,0.0628,0.0662,0.1612,0.0703,NA,"ETR13",7.3,"Light",13,"ETR",0.5943,0.1491,0.0709,0.176,0.2517,0.8157,0.1808,0.1017,0.2336,0.3201,0.498,0.0999,0.059,0.1468,0.2007,"Additional Sp"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.1",0.28,"Light",1,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Colpomenia sinuosa"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.2",0.129,"Light",2,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Dictyota dichotoma"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.3",0,"Light",3,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Sargassum vulgare"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.4",0.328,"Light",4,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Padina pavonica"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.5",0.298,"Light",5,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Jania rubens"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.6",0.174,"Light",6,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Ulva lactuca"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.7",0.412,"Light",7,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Galaxaura rugosa"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.8",0.226,"Light",8,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Halopteris scoparia"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.9",0.24,"Light",9,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Nemalion helminthoides"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.10",0.157,"Light",10,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Hypnea musciformis"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.11",0.294,"Light",11,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Codium elatum"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.12",0.226,"Light",12,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Cystoseira spp."
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.II.13",0.202,"Light",13,"Y(II)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Additional Sp"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.1",0.17,"Light",1,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Colpomenia sinuosa"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.2",0.202,"Light",2,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Dictyota dichotoma"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.3",0,"Light",3,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Sargassum vulgare"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.4",0.201,"Light",4,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Padina pavonica"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.5",0.231,"Light",5,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Jania rubens"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.6",0.211,"Light",6,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Ulva lactuca"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.7",0.167,"Light",7,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Galaxaura rugosa"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.8",0.25,"Light",8,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Halopteris scoparia"
"16.04.26","15:02:43",8,111,0.0753,0.1119,0.0445,0.2009,0.0841,0.0787,0.2126,0.0987,0.1046,0.1285,0.0479,0.2991,0.1197,0.0953,0.3617,0.1276,0.0582,0.0682,0.0422,0.1374,0.061,0.0633,0.1523,0.0683,NA,"Y.NPQ.9",0,"Light",9,"Y(NPQ)",0.5748,0.1471,0.0679,0.1628,0.2429,0.7561,0.1745,0.0963,0.2102,0.3045,0.498,0.0979,0.0572,0.1371,0.1945,"Nemalion helminthoides"
